method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,2,0.3,0.4,100,100,600,400,104,179,283,0.5405774753307924,0.2963,0.8017695595142862,0.2980333333333334,0.4572141445389199,166.71799788209856,1.1217169710434973,0,1,101,0.3269230769230769,0.0,0.5719086527824402
Marginal,mnist,2,0.3,0.4,50,50,600,400,54,209,263,0.5068996959016658,0.25780000000000003,0.7964047937354224,0.3513666666666667,0.5130861628114249,112.14445085809317,0.5202591598499566,0,0,51,0.25925925925925924,0.0,0.5944123864173889
Marginal,mnist,2,0.3,0.4,100,100,600,400,104,195,299,0.5672942343517207,0.25260000000000005,0.8214774878638765,0.3256666666666666,0.4864299680492434,165.42396354912802,1.0007001059129834,0,1,101,0.22115384615384615,0.0,0.5947434902191162
MaxLoss,mnist,2,0.3,0.6,50,50,400,600,54,157,211,0.6101635124068707,0.45809999999999995,0.8791438919130891,0.38614999999999994,0.5484197432106113,127.53797899396936,0.4165636480320245,0,0,51,0.4074074074074074,0.0,0.5726074576377869
MaxLoss,mnist,2,0.3,0.6,100,100,400,600,104,122,226,0.6468459592433646,0.4465,0.8975486386124216,0.30897500000000006,0.4688534855168493,220.80609702733835,0.7987195481546223,0,1,101,0.41346153846153844,0.0,0.5929821133613586
PU-R,mnist,2,0.3,0.6,50,50,400,600,54,165,219,0.6297881391947158,0.4347,0.8925093167908078,0.4093249999999999,0.5715081752700901,128.07590371288177,0.5647447961382568,0,0,51,0.35185185185185186,0.0,0.6020749807357788
PU-R,mnist,2,0.3,0.6,100,100,400,600,104,122,226,0.6468459592433646,0.38370000000000004,0.8768131342898883,0.30670000000000003,0.46644122469218996,188.04918343934276,1.2498748931102455,0,1,101,0.3269230769230769,0.0,0.5887625217437744
PU-C,mnist,2,0.3,0.6,50,50,400,600,54,170,224,0.6419832193059847,0.46830000000000005,0.8945808375809728,0.41885000000000006,0.5808956660068133,124.00511531046175,0.5045522900763899,0,0,51,0.37037037037037035,0.0,0.582868218421936
PU-C,mnist,2,0.3,0.6,100,100,400,600,104,138,242,0.685427047254052,0.4182,0.89243528537719,0.3399999999999999,0.5013559246601698,183.24651118268906,0.9848616279195994,0,1,101,0.34615384615384615,0.0,0.5742986798286438
Marginal,mnist,2,0.3,0.6,50,50,400,600,54,167,221,0.6346727016498335,0.4316,0.8829465299708069,0.41587499999999994,0.5779699205868788,111.48674518752972,0.4581010239198804,0,0,51,0.3148148148148148,0.0,0.6063947081565857
Marginal,mnist,2,0.3,0.6,100,100,400,600,104,140,244,0.6902087506605312,0.39980000000000004,0.8870603744482136,0.35125000000000006,0.5129662341082619,165.29350661465892,0.8828383989166468,0,1,101,0.3173076923076923,0.0,0.6075771450996399
MaxLoss,mnist,2,0.3,0.8,50,50,200,800,54,68,122,0.7186165960156359,0.42810000000000004,0.9290431145880906,0.34124999999999983,0.5026504621320977,125.24351580692434,0.4088318070862442,0,0,51,0.37037037037037035,0.0,0.5819821357727051
MaxLoss,mnist,2,0.3,0.8,100,100,200,800,104,19,123,0.7232555882656015,0.33730000000000004,0.8718301026785451,0.09244999999999999,0.2141091456780388,218.2153024658732,0.7834113340359181,0,1,101,0.3269230769230769,0.0,0.5749356746673584
PU-R,mnist,2,0.3,0.8,50,50,200,800,54,63,117,0.6952319931588136,0.5006999999999999,0.9191350125183412,0.32169999999999993,0.4822722810441091,123.34922848143704,0.53742670500651,0,0,51,0.37037037037037035,0.0,0.5750460624694824
PU-R,mnist,2,0.3,0.8,100,100,200,800,104,31,135,0.7778845078428276,0.3952,0.8898525030828285,0.1602,0.30085803079067824,186.4617133642035,1.1819696561433375,0,1,101,0.2980769230769231,0.0,0.6113801598548889
PU-C,mnist,2,0.3,0.8,50,50,200,800,54,50,104,0.6330076825106516,0.3355,0.8821596573428306,0.2498,0.40470935827644283,123.07578844040903,0.48149432614445686,0,0,51,0.24074074074074073,0.0,0.5999537706375122
PU-C,mnist,2,0.3,0.8,100,100,200,800,104,24,128,0.7462552581564523,0.2865,0.8667784845757477,0.12444999999999999,0.2562839824177393,186.6346720946285,0.9320220381487161,0,1,101,0.2692307692307692,0.0,0.5896759033203125
Marginal,mnist,2,0.3,0.8,50,50,200,800,54,68,122,0.7186165960156359,0.42479999999999996,0.9185164392757157,0.3400500000000001,0.501407727939772,113.22958558691761,0.44256743299774826,0,0,51,0.2037037037037037,0.0,0.5886049866676331
Marginal,mnist,2,0.3,0.8,100,100,200,800,104,33,137,0.786792742437683,0.32599999999999996,0.8836134512107158,0.16855000000000003,0.31096379100086086,173.42791091419596,0.8496020091697574,0,1,101,0.23076923076923078,0.0,0.6061075329780579
