method,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,6,0.4,0.0,200,200,3000,0,204,191,395,0.1533251625369303,0.04469999999999996,0.2969884159974754,0,1,201,0.31862745098039214,0.4068627450980392,0.4651666283607483
PU-C,6,0.4,0.0,50,50,3000,0,54,582,636,0.23836279823444784,0.15449999999999997,0.2634119999711402,0,0,51,0.3333333333333333,0.3333333333333333,0.7600524425506592
PU-C,6,0.4,0.0,100,100,3000,0,104,506,610,0.22927471931325272,0.13660000000000005,0.5170345840160735,0,0,101,0.28846153846153844,0.375,0.8132381439208984
PU-C,6,0.4,0.0,200,200,3000,0,204,295,499,0.19025915587553754,0.08289999999999997,1.155230666976422,0,1,201,0.27450980392156865,0.3627450980392157,0.3577375113964081
PU-F,6,0.4,0.0,50,50,3000,0,54,493,547,0.20717629184946418,0.12270000000000003,0.6110403750208206,0,0,51,0.35185185185185186,0.35185185185185186,0.7149986624717712
PU-F,6,0.4,0.0,100,100,3000,0,104,470,574,0.21666096238186583,0.11780000000000002,1.2450125840259716,0,0,101,0.27884615384615385,0.3173076923076923,0.6949103474617004
PU-F,6,0.4,0.0,200,200,3000,0,204,269,473,0.1810637908638455,0.06110000000000004,2.6323735840269364,0,1,201,0.22549019607843138,0.2696078431372549,0.48643290996551514
PU-G,6,0.4,0.0,50,50,3000,0,54,432,486,0.18566440959693864,0.10340000000000005,0.4931035420158878,0,0,51,0.3333333333333333,0.35185185185185186,0.7368836998939514
PU-G,6,0.4,0.0,100,100,3000,0,104,375,479,0.18318789481418207,0.09709999999999996,1.1655964169767685,0,0,101,0.3173076923076923,0.375,0.7374842166900635
PU-G,6,0.4,0.0,200,200,3000,0,204,294,498,0.18990591826150194,0.061799999999999966,2.697090667032171,0,1,201,0.3235294117647059,0.43137254901960786,0.6843794584274292
MaxLoss,6,0.4,0.1,50,50,2700,300,54,563,617,0.2570249165291898,0.17920000000000003,0.22921995801152661,0,0,51,0.42592592592592593,0.4444444444444444,0.9481751322746277
MaxLoss,6,0.4,0.1,100,100,2700,300,104,522,626,0.26051031361566857,0.16610000000000003,0.30073899996932596,0,0,101,0.2692307692307692,0.36538461538461536,0.9495040774345398
MaxLoss,6,0.4,0.1,200,200,2700,300,204,292,496,0.2099053630954586,0.09099999999999997,0.4679872079868801,0,1,201,0.29901960784313725,0.37745098039215685,0.5881121158599854
PU-C,6,0.4,0.1,50,50,2700,300,54,513,567,0.23761488863965496,0.15590000000000004,0.29759266698965803,0,0,51,0.5,0.5,0.8285903334617615
PU-C,6,0.4,0.1,100,100,2700,300,104,643,747,0.3071423639776185,0.22030000000000005,0.5932643749983981,0,0,101,0.375,0.375,0.8653578162193298
PU-C,6,0.4,0.1,200,200,2700,300,204,296,500,0.21147142222616822,0.09840000000000004,1.173119625018444,0,1,201,0.27941176470588236,0.29901960784313725,0.590912938117981
PU-F,6,0.4,0.1,50,50,2700,300,54,405,459,0.19538895058212802,0.11929999999999996,0.4559964999789372,0,0,51,0.5370370370370371,0.5370370370370371,0.9156959056854248
PU-F,6,0.4,0.1,100,100,2700,300,104,512,616,0.2566374961170368,0.1623,1.0789114159997553,0,0,101,0.40384615384615385,0.41346153846153844,0.9391297698020935
PU-F,6,0.4,0.1,200,200,2700,300,204,258,462,0.1965680605499074,0.06040000000000001,2.4116484579863027,0,1,201,0.25980392156862747,0.3088235294117647,0.6088029742240906
PU-G,6,0.4,0.1,50,50,2700,300,54,379,433,0.18515362055040896,0.10160000000000002,0.4610499170375988,0,0,51,0.5,0.5185185185185185,0.8663477897644043
PU-G,6,0.4,0.1,100,100,2700,300,104,422,526,0.22163596143946052,0.12080000000000002,1.1129758750321344,0,0,101,0.375,0.40384615384615385,0.8661685585975647
PU-G,6,0.4,0.1,200,200,2700,300,204,232,436,0.18633615277940407,0.052200000000000024,2.471759458014276,0,1,201,0.2647058823529412,0.36764705882352944,0.6704409718513489
MaxLoss,6,0.4,0.2,50,50,2400,600,54,472,526,0.24884730839403346,0.15849999999999997,0.2529694169643335,0,0,51,0.37037037037037035,0.4074074074074074,0.9196701645851135
MaxLoss,6,0.4,0.2,100,100,2400,600,104,419,523,0.2475337489740923,0.14680000000000004,0.3088639579946175,0,0,101,0.3076923076923077,0.3269230769230769,0.9430287480354309
MaxLoss,6,0.4,0.2,200,200,2400,600,204,184,388,0.18797710502985865,0.0675,0.46881108300294727,0,1,201,0.31862745098039214,0.39215686274509803,0.8093779683113098
PU-C,6,0.4,0.2,50,50,2400,600,54,430,484,0.23042104375781491,0.14900000000000002,0.32170999998925254,0,0,51,0.5740740740740741,0.5925925925925926,0.9385718703269958
PU-C,6,0.4,0.2,100,100,2400,600,104,340,444,0.21279497648356482,0.119,0.5541680000023916,0,0,101,0.3269230769230769,0.33653846153846156,0.9454455971717834
PU-C,6,0.4,0.2,200,200,2400,600,204,217,421,0.20262297906447202,0.07020000000000004,1.1506712079863064,0,1,201,0.30392156862745096,0.36764705882352944,0.7761518359184265
PU-F,6,0.4,0.2,50,50,2400,600,54,378,432,0.20749136625090614,0.1271,0.5028919579926878,0,0,51,0.5,0.5,0.9299458861351013
PU-F,6,0.4,0.2,100,100,2400,600,104,294,398,0.1924219040083699,0.10309999999999997,1.1553848329931498,0,0,101,0.4326923076923077,0.4519230769230769,0.9426663517951965
PU-F,6,0.4,0.2,200,200,2400,600,204,240,444,0.21279497648356482,0.1018,2.4015445000259206,0,1,201,0.3284313725490196,0.4264705882352941,0.7628471851348877
PU-G,6,0.4,0.2,50,50,2400,600,54,385,439,0.21058605751022696,0.12029999999999996,0.42522550001740456,0,0,51,0.46296296296296297,0.46296296296296297,0.8439897894859314
PU-G,6,0.4,0.2,100,100,2400,600,104,321,425,0.20439406053628772,0.1078,1.0965909999795258,0,0,101,0.33653846153846156,0.34615384615384615,0.8196993470191956
PU-G,6,0.4,0.2,200,200,2400,600,204,323,527,0.24928507511503994,0.1119,2.3135923750232905,0,1,201,0.28431372549019607,0.35784313725490197,0.5957566499710083
MaxLoss,6,0.4,0.3,50,50,2100,900,54,288,342,0.19099452259251848,0.11970000000000003,0.26292945799650624,0,0,51,0.4074074074074074,0.5185185185185185,0.7132602334022522
MaxLoss,6,0.4,0.3,100,100,2100,900,104,202,306,0.17257611255627126,0.08779999999999999,0.3174963750061579,0,0,101,0.3942307692307692,0.5096153846153846,0.7318101525306702
MaxLoss,6,0.4,0.3,200,200,2100,900,204,116,320,0.17975253699114546,0.052200000000000024,0.4668396250344813,0,1,201,0.3333333333333333,0.43137254901960786,0.4134504199028015
PU-C,6,0.4,0.3,50,50,2100,900,54,384,438,0.23961304710246623,0.1412,0.3316435840097256,0,0,51,0.37037037037037035,0.3888888888888889,0.6670228838920593
PU-C,6,0.4,0.3,100,100,2100,900,104,315,419,0.23004179284907877,0.11619999999999997,0.5741817090311088,0,0,101,0.3942307692307692,0.4519230769230769,0.7645792365074158
PU-C,6,0.4,0.3,200,200,2100,900,204,138,342,0.19099452259251848,0.07389999999999997,1.0603244170197286,0,1,201,0.28921568627450983,0.37254901960784315,0.8338422179222107
PU-F,6,0.4,0.3,50,50,2100,900,54,293,347,0.1935437976499088,0.10240000000000005,0.41310229199007154,0,0,51,0.2962962962962963,0.35185185185185186,0.667622983455658
PU-F,6,0.4,0.3,100,100,2100,900,104,272,376,0.20829032780602574,0.09730000000000005,0.7603265829966404,0,0,101,0.3557692307692308,0.4519230769230769,0.6818169355392456
PU-F,6,0.4,0.3,200,200,2100,900,204,187,391,0.2158928666030988,0.09570000000000001,1.6846729170065373,0,1,201,0.30392156862745096,0.4215686274509804,0.4647423028945923
PU-G,6,0.4,0.3,50,50,2100,900,54,338,392,0.2163991237175651,0.1432,0.43394912499934435,0,0,51,0.3333333333333333,0.4074074074074074,0.7165361642837524
PU-G,6,0.4,0.3,100,100,2100,900,104,231,335,0.18742203922010958,0.10450000000000004,0.9066659170202911,0,0,101,0.2692307692307692,0.34615384615384615,0.7404297590255737
PU-G,6,0.4,0.3,200,200,2100,900,204,154,358,0.19914505875203758,0.06920000000000004,1.7356574580189772,0,1,201,0.28431372549019607,0.3627450980392157,0.5043222904205322
MaxLoss,6,0.4,0.4,50,50,1800,1200,54,301,355,0.22992570546921343,0.13859999999999995,0.2922181670437567,0,0,51,0.35185185185185186,0.35185185185185186,0.9121135473251343
MaxLoss,6,0.4,0.4,100,100,1800,1200,104,245,349,0.2263772578444332,0.11729999999999996,0.34185575001174584,0,0,101,0.33653846153846156,0.38461538461538464,0.9265510439872742
MaxLoss,6,0.4,0.4,200,200,1800,1200,204,115,319,0.2085797103936784,0.08150000000000002,0.48550479201367125,0,1,201,0.3088235294117647,0.38235294117647056,0.6578658223152161
PU-C,6,0.4,0.4,50,50,1800,1200,54,331,385,0.247616270033177,0.15980000000000005,0.3491333330166526,0,0,51,0.37037037037037035,0.37037037037037035,0.8943578004837036
PU-C,6,0.4,0.4,100,100,1800,1200,104,237,341,0.2216403943602927,0.12090000000000001,0.5077833330142312,0,0,101,0.34615384615384615,0.4230769230769231,0.8736035227775574
PU-C,6,0.4,0.4,200,200,1800,1200,204,67,271,0.17989197670249268,0.05449999999999999,0.9538631250034086,0,1,201,0.3333333333333333,0.4166666666666667,0.49712520837783813
PU-F,6,0.4,0.4,50,50,1800,1200,54,203,257,0.17146948183653876,0.0947,0.427602041978389,0,0,51,0.24074074074074073,0.5,0.6286275386810303
PU-F,6,0.4,0.4,100,100,1800,1200,104,201,305,0.20024082355666906,0.0827,0.60574558400549,0,0,101,0.27884615384615385,0.4423076923076923,0.6836763024330139
PU-F,6,0.4,0.4,200,200,1800,1200,204,130,334,0.21749027067562565,0.0736,1.3803886250243522,0,1,201,0.2647058823529412,0.4117647058823529,0.4724161922931671
PU-G,6,0.4,0.4,50,50,1800,1200,54,181,235,0.1581771676428616,0.08840000000000003,0.41643979196669534,0,0,51,0.2777777777777778,0.3333333333333333,0.7071921825408936
PU-G,6,0.4,0.4,100,100,1800,1200,104,172,276,0.1828935989178717,0.08760000000000001,0.5967206249479204,0,0,101,0.23076923076923078,0.27884615384615385,0.645101010799408
PU-G,6,0.4,0.4,200,200,1800,1200,204,90,294,0.1936729424051009,0.04720000000000002,1.1714060839731246,0,1,201,0.2647058823529412,0.3872549019607843,0.5525171756744385
MaxLoss,6,0.4,0.5,50,50,1500,1500,54,192,246,0.1971838686731644,0.11009999999999998,0.30514908401528373,0,0,51,0.37037037037037035,0.48148148148148145,0.5262972116470337
MaxLoss,6,0.4,0.5,100,100,1500,1500,104,154,258,0.20582595362793654,0.10329999999999995,0.3538153750123456,0,0,101,0.41346153846153844,0.5384615384615384,0.5735867023468018
MaxLoss,6,0.4,0.5,200,200,1500,1500,204,43,247,0.19790505955461413,0.03520000000000001,0.4854400419862941,0,1,201,0.3137254901960784,0.49019607843137253,0.5203644037246704
PU-C,6,0.4,0.5,50,50,1500,1500,54,237,291,0.22946279222378507,0.12719999999999998,0.3436694159754552,0,0,51,0.35185185185185186,0.42592592592592593,0.6908342242240906
PU-C,6,0.4,0.5,100,100,1500,1500,104,191,295,0.23231585382018238,0.11119999999999997,0.43578966602217406,0,0,101,0.33653846153846156,0.4519230769230769,0.7122817039489746
PU-C,6,0.4,0.5,200,200,1500,1500,204,80,284,0.22446389746619388,0.07230000000000003,0.7967693749815226,0,1,201,0.29901960784313725,0.44607843137254904,0.48782584071159363
PU-F,6,0.4,0.5,50,50,1500,1500,54,136,190,0.15646578796440735,0.07450000000000001,0.4122672919766046,0,0,51,0.3333333333333333,0.42592592592592593,0.5710268616676331
PU-F,6,0.4,0.5,100,100,1500,1500,104,105,209,0.1703589155804366,0.05520000000000003,0.5500790840014815,0,0,101,0.25961538461538464,0.46153846153846156,0.587416410446167
PU-F,6,0.4,0.5,200,200,1500,1500,204,46,250,0.20006750902393833,0.035599999999999965,1.0731294589932077,0,1,201,0.30392156862745096,0.44607843137254904,0.48997366428375244
PU-G,6,0.4,0.5,50,50,1500,1500,54,122,176,0.14616988645866513,0.05020000000000002,0.39443295903038234,0,0,51,0.24074074074074073,0.4074074074074074,0.7430893182754517
PU-G,6,0.4,0.5,100,100,1500,1500,104,117,221,0.179090318037197,0.0716,0.5197392500122078,0,0,101,0.38461538461538464,0.5288461538461539,0.7952741384506226
PU-G,6,0.4,0.5,200,200,1500,1500,204,37,241,0.19357506628148258,0.035599999999999965,1.0488595840288326,0,1,201,0.2696078431372549,0.45098039215686275,0.5260360240936279
MaxLoss,6,0.4,0.6,50,50,1200,1800,54,178,232,0.23276027123210952,0.11729999999999996,0.3366283330251463,0,0,51,0.3333333333333333,0.5,0.764739453792572
MaxLoss,6,0.4,0.6,100,100,1200,1800,104,132,236,0.2363503416418098,0.10099999999999998,0.3847592080128379,0,0,101,0.27884615384615385,0.4423076923076923,0.8187049031257629
MaxLoss,6,0.4,0.6,200,200,1200,1800,204,40,244,0.24351776542607695,0.06169999999999998,0.5095184579840861,0,1,201,0.28431372549019607,0.4166666666666667,0.5910546183586121
PU-C,6,0.4,0.6,50,50,1200,1800,54,149,203,0.20659681741381064,0.10760000000000003,0.36808570800349116,0,0,51,0.2777777777777778,0.4074074074074074,0.8161002397537231
PU-C,6,0.4,0.6,100,100,1200,1800,104,114,218,0.22016025602351874,0.0988,0.4467230419977568,0,0,101,0.3269230769230769,0.4230769230769231,0.8045833706855774
PU-C,6,0.4,0.6,200,200,1200,1800,204,23,227,0.2282665641978383,0.04059999999999997,0.6508537079789676,0,1,201,0.28431372549019607,0.4068627450980392,0.43388766050338745
PU-F,6,0.4,0.6,50,50,1200,1800,54,139,193,0.1975154562969692,0.10560000000000003,0.42915595800150186,0,0,51,0.37037037037037035,0.48148148148148145,0.671117901802063
PU-F,6,0.4,0.6,100,100,1200,1800,104,51,155,0.16268182080239058,0.03959999999999997,0.5476507500279695,0,0,101,0.34615384615384615,0.4807692307692308,0.7011171579360962
PU-F,6,0.4,0.6,200,200,1200,1800,204,22,226,0.22736699390225112,0.04169999999999996,0.784542917041108,0,1,201,0.2696078431372549,0.4117647058823529,0.5214322209358215
PU-G,6,0.4,0.6,50,50,1200,1800,54,106,160,0.16729749087244272,0.051000000000000045,0.4119912500027567,0,0,51,0.24074074074074073,0.37037037037037035,0.6149539947509766
PU-G,6,0.4,0.6,100,100,1200,1800,104,70,174,0.18016698869178072,0.03210000000000002,0.5260336250066757,0,0,101,0.19230769230769232,0.3173076923076923,0.6893793344497681
PU-G,6,0.4,0.6,200,200,1200,1800,204,23,227,0.2282665641978383,0.024599999999999955,0.7398661660263315,0,1,201,0.19607843137254902,0.39705882352941174,0.6887161135673523
MaxLoss,6,0.4,0.7,50,50,900,2100,54,124,178,0.243466354906559,0.10660000000000003,0.3441240420215763,0,0,51,0.37037037037037035,0.5185185185185185,0.6293439269065857
MaxLoss,6,0.4,0.7,100,100,900,2100,104,46,150,0.20946468017064035,0.0676,0.38722429203335196,0,0,101,0.28846153846153844,0.41346153846153844,0.6055065393447876
MaxLoss,6,0.4,0.7,200,162,900,2100,166,0,166,0.22895049449289218,0.02059999999999995,0.4598668750259094,1,0,163,0.26506024096385544,0.4457831325301205,0.6147189736366272
PU-C,6,0.4,0.7,50,50,900,2100,54,111,165,0.2277371570817195,0.11150000000000004,0.38895562500692904,0,0,51,0.35185185185185186,0.5185185185185185,0.8581420183181763
PU-C,6,0.4,0.7,100,100,900,2100,104,73,177,0.24225973710417747,0.0947,0.46139691601274535,0,0,101,0.2692307692307692,0.4519230769230769,0.8464947938919067
PU-C,6,0.4,0.7,200,155,900,2100,159,0,159,0.22044472757261246,0.01859999999999995,0.5485968330176547,1,0,156,0.2641509433962264,0.4716981132075472,0.6255787014961243
PU-F,6,0.4,0.7,50,50,900,2100,54,62,116,0.16747325006872416,0.05710000000000004,0.4310198749881238,0,0,51,0.3888888888888889,0.48148148148148145,0.7212503552436829
PU-F,6,0.4,0.7,100,100,900,2100,104,30,134,0.1898119124234654,0.05059999999999998,0.5210809169802815,0,0,101,0.3173076923076923,0.5288461538461539,0.7256050109863281
PU-F,6,0.4,0.7,200,163,900,2100,167,0,167,0.2301632518065162,0.024399999999999977,0.638766709016636,1,0,164,0.2634730538922156,0.47305389221556887,0.5795628428459167
PU-G,6,0.4,0.7,50,50,900,2100,54,94,148,0.20701763813849539,0.07709999999999995,0.4272837499738671,0,0,51,0.25925925925925924,0.42592592592592593,0.7065918445587158
PU-G,6,0.4,0.7,100,100,900,2100,104,52,156,0.21679035149281844,0.06799999999999995,0.5162727499846369,0,0,101,0.2403846153846154,0.4326923076923077,0.6713300943374634
PU-G,6,0.4,0.7,200,180,900,2100,184,0,184,0.25069488561712205,0.035699999999999954,0.6660576249705628,1,0,181,0.23369565217391305,0.43478260869565216,0.6016175150871277
MaxLoss,6,0.4,0.8,50,50,600,2400,54,46,100,0.2188803807948716,0.08399999999999996,0.3650658330298029,0,0,51,0.37037037037037035,0.5370370370370371,0.5818146467208862
MaxLoss,6,0.4,0.8,100,100,600,2400,104,4,108,0.23374670540215448,0.05789999999999995,0.4051144580007531,0,0,101,0.34615384615384615,0.5288461538461539,0.651953399181366
MaxLoss,6,0.4,0.8,200,106,600,2400,110,0,110,0.2374467962072231,0.05689999999999995,0.4141217080177739,1,0,107,0.34545454545454546,0.5181818181818182,0.6548990607261658
PU-C,6,0.4,0.8,50,50,600,2400,54,52,106,0.230040158261545,0.09109999999999996,0.27798737498233095,0,0,51,0.3333333333333333,0.4074074074074074,0.6325690150260925
PU-C,6,0.4,0.8,100,100,600,2400,104,11,115,0.2466696182382293,0.06169999999999998,0.3344407500117086,0,0,101,0.33653846153846156,0.46153846153846156,0.6854367256164551
PU-C,6,0.4,0.8,200,119,600,2400,123,0,123,0.2613484975299798,0.0635,0.3599707499961369,1,0,120,0.3170731707317073,0.4634146341463415,0.686237633228302
PU-F,6,0.4,0.8,50,50,600,2400,54,45,99,0.2170143689145334,0.06240000000000001,0.2876686669769697,0,0,51,0.3333333333333333,0.48148148148148145,0.6105860471725464
PU-F,6,0.4,0.8,100,100,600,2400,104,9,113,0.24298511043889448,0.03400000000000003,0.35901862499304116,0,0,101,0.28846153846153844,0.4519230769230769,0.6858491897583008
PU-F,6,0.4,0.8,200,121,600,2400,125,0,125,0.2650039535947144,0.06110000000000004,0.3892772079561837,1,0,122,0.312,0.48,0.7229682803153992
PU-G,6,0.4,0.8,50,50,600,2400,54,25,79,0.1792886606999673,0.03359999999999996,0.2836296249879524,0,0,51,0.2962962962962963,0.37037037037037035,0.7419154047966003
PU-G,6,0.4,0.8,100,91,600,2400,95,0,95,0.209532298555132,0.04490000000000005,0.3380644170101732,1,0,92,0.3894736842105263,0.4631578947368421,0.757574200630188
PU-G,6,0.4,0.8,200,91,600,2400,95,0,95,0.209532298555132,0.04490000000000005,0.3408174579963088,1,0,92,0.3894736842105263,0.4631578947368421,0.757574200630188
MaxLoss,7,0.0,0.0,50,50,3000,0,54,67,121,0.05288982600905001,0.03490000000000004,0.07339316699653864,0,0,51,0.0,0.09259259259259259,0.8800280094146729
MaxLoss,7,0.0,0.0,100,100,3000,0,104,9,113,0.04982449556700885,0.022399999999999975,0.14453316701110452,0,0,101,0.0,0.15384615384615385,0.8762322664260864
MaxLoss,7,0.0,0.0,200,108,3000,0,112,0,112,0.04944029700709507,0.02090000000000003,0.1587280830135569,1,0,109,0.0,0.15178571428571427,0.8714589476585388
PU-C,7,0.0,0.0,50,50,3000,0,54,119,173,0.0725245603825897,0.043300000000000005,0.10739999997895211,0,0,51,0.0,0.037037037037037035,0.8449152708053589
PU-C,7,0.0,0.0,100,100,3000,0,104,7,111,0.049055859562940896,0.018199999999999994,0.20616158400662243,0,0,101,0.0,0.16346153846153846,0.8316417932510376
PU-C,7,0.0,0.0,200,104,3000,0,108,0,108,0.04790108359884471,0.014900000000000024,0.21660400001564994,1,0,105,0.0,0.16666666666666666,0.8295556902885437
PU-F,7,0.0,0.0,50,50,3000,0,54,65,119,0.052124831709079444,0.023700000000000054,0.17376979102846235,0,0,51,0.0,0.12962962962962962,0.8002351522445679
PU-F,7,0.0,0.0,100,100,3000,0,104,17,121,0.05288982600905001,0.01649999999999996,0.2789597910013981,0,0,101,0.0,0.22115384615384615,0.8410415649414062
PU-F,7,0.0,0.0,200,117,3000,0,121,0,121,0.05288982600905001,0.019100000000000006,0.31473583303159103,1,0,118,0.0,0.19008264462809918,0.8384005427360535
PU-G,7,0.0,0.0,50,50,3000,0,54,50,104,0.04635784780839458,0.023900000000000032,0.1658521249773912,0,0,51,0.0,0.2222222222222222,0.7008755207061768
PU-G,7,0.0,0.0,100,100,3000,0,104,17,121,0.05288982600905001,0.010499999999999954,0.2774526660214178,0,0,101,0.0,0.19230769230769232,0.6939569711685181
PU-G,7,0.0,0.0,200,136,3000,0,140,0,140,0.06011703115655109,0.005800000000000027,0.3571502499980852,1,0,137,0.0,0.16428571428571428,0.6788807511329651
MaxLoss,7,0.0,0.1,50,39,2700,300,43,0,43,0.024523687723558396,0.005700000000000038,0.10529475001385435,1,0,40,0.0,0.09302325581395349,0.925683856010437
MaxLoss,7,0.0,0.1,100,39,2700,300,43,0,43,0.024523687723558396,0.005700000000000038,0.10836437501711771,1,0,40,0.0,0.09302325581395349,0.925683856010437
MaxLoss,7,0.0,0.1,200,39,2700,300,43,0,43,0.024523687723558396,0.005700000000000038,0.11129179201088846,1,0,40,0.0,0.09302325581395349,0.925683856010437
PU-C,7,0.0,0.1,50,38,2700,300,42,0,42,0.024061625183094293,0.006800000000000028,0.11860591702861711,1,0,39,0.0,0.11904761904761904,0.897771418094635
PU-C,7,0.0,0.1,100,38,2700,300,42,0,42,0.024061625183094293,0.006800000000000028,0.12214245897484943,1,0,39,0.0,0.11904761904761904,0.897771418094635
PU-C,7,0.0,0.1,200,38,2700,300,42,0,42,0.024061625183094293,0.006800000000000028,0.12505916698137298,1,0,39,0.0,0.11904761904761904,0.897771418094635
PU-F,7,0.0,0.1,50,50,2700,300,54,17,71,0.037133664824068546,0.007900000000000018,0.1227461249800399,0,0,51,0.0,0.14814814814814814,0.9175178408622742
PU-F,7,0.0,0.1,100,71,2700,300,75,0,75,0.03889582690317184,0.011800000000000033,0.15650508302496746,1,0,72,0.0,0.17333333333333334,0.9172428250312805
