method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-F,0.4,0.0,295,10,299.0,0.0,160.8,19.536177267373017,459.8,19.536177267373017,0.17632506167865358,0.006908554983561218,0.051030000000000006,0.005511887154142398,3.993284396006493,0.1844725416400916,0.0,0.0,0.0,0.0,296.0,0.0,0.2819397993311037,0.008578376188722692,0.3785953177257525,0.012669852972285728,0.5175561755895615,0.030846590712762217
PU-F,0.4,0.0,30,10,34.0,0.0,519.3,25.329846251233167,553.3,25.329846251233167,0.20930064817657695,0.008927638654981425,0.12805,0.00723736063001484,0.38707913339603695,0.013928408952844636,0.0,0.0,0.0,0.0,31.0,0.0,0.4235294117647058,0.028817526385684446,0.45294117647058824,0.027450980392156866,0.7125536620616912,0.0177518815855875
PU-F,0.4,0.0,300,10,304.0,0.0,155.0,16.91350545175856,459.0,16.91350545175856,0.17605621028342283,0.0059853786174523275,0.046650000000000004,0.005626825629666041,4.045708633505273,0.18593440605515973,0.0,0.0,0.0,0.0,301.0,0.0,0.2825657894736842,0.008598197333383921,0.37894736842105264,0.012586267414282228,0.5369760394096375,0.02972924640821576
PU-F,0.4,0.0,305,10,309.0,0.0,138.1,15.652795277521518,447.1,15.652795277521518,0.17183709220262244,0.005559980655436193,0.04352999999999999,0.0042239015666140235,4.098864337801933,0.18820200773593923,0.0,0.0,0.0,0.0,306.0,0.0,0.2857605177993528,0.008603654533588096,0.3818770226537217,0.012280689942401474,0.5099766582250596,0.030449756081152822
PU-F,0.4,0.0,310,10,314.0,0.0,129.6,20.749939758948695,443.6,20.749939758948695,0.17056556803290732,0.007345577265712512,0.04171999999999999,0.006186397264249291,4.152137616899563,0.19104903994286387,0.0,0.0,0.0,0.0,311.0,0.0,0.28503184713375795,0.00768814991868361,0.3818471337579618,0.011555532063307694,0.5171063989400864,0.03318697514052257
PU-F,0.4,0.0,315,10,319.0,0.0,131.8,16.1167959319187,450.8,16.1167959319187,0.17314973055617883,0.005712680566663398,0.04343999999999999,0.0058975927292413185,4.204015954310307,0.1940706270681527,0.0,0.0,0.0,0.0,316.0,0.0,0.2871473354231975,0.007074738089785059,0.3852664576802508,0.010495717268202635,0.5358653157949448,0.03448160447479998
PU-F,0.4,0.0,320,10,324.0,0.0,103.9,10.564563407921787,427.9,10.564563407921787,0.1650349145696964,0.003755208055117387,0.033830000000000006,0.0034556571975047916,4.259623729303712,0.19826603803096748,0.0,0.0,0.0,0.0,321.0,0.0,0.28981481481481486,0.006999666128878207,0.3876543209876543,0.009955531196216411,0.5275415986776352,0.027705868927741226
PU-F,0.4,0.0,325,10,329.0,0.0,106.5,15.281252130197533,435.5,15.281252130197533,0.16771775579545647,0.005422606514855467,0.03762000000000001,0.005201106719834842,4.311457066697767,0.19896371723658957,0.0,0.0,0.0,0.0,326.0,0.0,0.29118541033434653,0.00710376824435992,0.3884498480243161,0.009523809523809518,0.5286051005125045,0.033302928172720146
PU-F,0.4,0.0,330,10,334.0,0.0,98.2,13.417898494175605,432.2,13.417898494175606,0.16655199775705115,0.004774196095741489,0.036299999999999985,0.005570657252265866,4.368568225298077,0.20293321713912923,0.0,0.0,0.0,0.0,331.0,0.0,0.2940119760479042,0.00724910969953488,0.3916167664670659,0.009549599771581384,0.5148060917854309,0.03444292674637243
PU-F,0.4,0.0,335,10,339.0,0.0,92.2,13.017765638627168,431.2,13.017765638627168,0.16619908016291446,0.004623769714662298,0.02954,0.0049821726630501694,4.422679483500542,0.205982174322656,0.0,0.0,0.0,0.0,336.0,0.0,0.29646017699115046,0.00683011012264002,0.3935103244837758,0.009565692434230333,0.5154501795768738,0.03909838412157893
PU-F,0.4,0.0,340,10,344.0,0.0,93.1,11.462450775369888,437.1,11.462450775369888,0.16830341893364675,0.004076377065053129,0.036,0.003827328630317034,4.473687679512659,0.20840806388110197,0.0,0.0,0.0,0.0,341.0,0.0,0.3,0.005696487773914367,0.39680232558139533,0.008702068319041457,0.5371432691812515,0.03838745525105267
PU-F,0.4,0.0,345,10,349.0,0.0,81.2,14.101851730259476,430.2,14.10185173025948,0.1658382621826604,0.005007760055162306,0.035239999999999994,0.004172747562724378,4.53150692100171,0.21076148559574812,0.0,0.0,0.0,0.0,346.0,0.0,0.30171919770773636,0.005950111987458461,0.4,0.009153122101784863,0.5310026869177819,0.04321039997194641
PU-F,0.4,0.0,35,10,39.0,0.0,495.1,20.509320374459566,534.1,20.509320374459566,0.2025772778724786,0.007225058409383153,0.12875999999999999,0.007604489901805817,0.4329716044012457,0.018281348244383842,0.0,0.0,0.0,0.0,36.0,0.0,0.39230769230769236,0.023266081348403758,0.4282051282051282,0.02060165947554521,0.7042060196399689,0.020400511301918427
PU-F,0.4,0.0,350,10,354.0,0.0,87.2,16.24794004037298,441.2,16.24794004037298,0.16974024822120554,0.005752711222836437,0.034580000000000014,0.0059962358563055585,4.579267850104952,0.21290176872757074,0.0,0.0,0.0,0.0,351.0,0.0,0.30282485875706217,0.005952346753024147,0.4019774011299435,0.009482347668761113,0.5208259224891663,0.036017966497312426
PU-F,0.4,0.0,355,10,359.0,0.0,88.6,11.033484389701096,447.6,11.033484389701098,0.17203684067353606,0.003910469563732621,0.036160000000000005,0.004360586097201969,4.62798825839418,0.21541950747749414,0.0,0.0,0.0,0.0,356.0,0.0,0.3041782729805013,0.005750738186518858,0.40445682451253484,0.009067079380303584,0.5174998685717582,0.04065769347349228
PU-F,0.4,0.0,360,10,364.0,0.0,92.1,9.829038610159184,456.1,9.829038610159184,0.17505758773186245,0.003487093870816835,0.03922999999999999,0.002797937732608703,4.6833553251985,0.2182167139570406,0.0,0.0,0.0,0.0,361.0,0.0,0.3032967032967033,0.005451602954629015,0.4043956043956044,0.008724179753710296,0.5092745050787926,0.03960737477080271
PU-F,0.4,0.0,365,10,369.0,0.0,80.2,14.705101155721437,449.2,14.705101155721437,0.17258938233135268,0.005209348521319203,0.037439999999999994,0.004390727603585637,4.740971220913343,0.2224897311646545,0.0,0.0,0.0,0.0,366.0,0.0,0.30298102981029806,0.005462047500571261,0.40487804878048783,0.00869464095068904,0.5295719236135483,0.03981628770027742
PU-F,0.4,0.0,370,10,374.0,0.0,73.3,12.675479390452173,447.3,12.675479390452171,0.17192355006700383,0.004494952043555417,0.031110000000000006,0.0029362655798744696,4.797927508503198,0.22889187288048407,0.0,0.0,0.0,0.0,371.0,0.0,0.303475935828877,0.005765737607713323,0.40668449197860956,0.008791060012178394,0.5262530118227005,0.03826699379827932
PU-F,0.4,0.0,375,10,379.0,0.0,72.6,15.09245580487888,451.6,15.09245580487888,0.1734392062469851,0.0053488272804824285,0.034019999999999995,0.004661397024736489,4.84577969610109,0.2306280968978184,0.0,0.0,0.0,0.0,376.0,0.0,0.30422163588390505,0.005464990811928226,0.40844327176781,0.008766885343449153,0.5412614643573761,0.03282972806849989
PU-F,0.4,0.0,380,10,384.0,0.0,64.7,10.879185018495946,448.7,10.879185018495946,0.17242824739660137,0.0038525411156872884,0.027139999999999997,0.003995002433596806,4.903301450103754,0.2343037249996377,0.0,0.0,0.0,0.0,381.0,0.0,0.3052083333333333,0.005884878908568855,0.41015625,0.008533917696688787,0.5437534004449844,0.03553002050463695
PU-F,0.4,0.0,385,10,389.0,0.0,96.2,20.330491604702747,485.2,20.330491604702747,0.18531834382447415,0.007178364491591426,0.041170000000000005,0.007423656631187747,4.964115558407502,0.23944307034036594,0.0,0.0,0.0,0.0,386.0,0.0,0.30565552699228793,0.005479459221507511,0.4113110539845758,0.008730272923359062,0.5335541486740112,0.04864506719739663
PU-F,0.4,0.0,390,10,394.0,0.0,87.7,16.224843775998444,481.7,16.224843775998444,0.18410269615706057,0.005731577281187647,0.041420000000000026,0.004095629106471657,5.024971421103691,0.2429462514525422,0.0,0.0,0.0,0.0,391.0,0.0,0.3065989847715736,0.005834497343338972,0.41218274111675124,0.008520932867691488,0.5412384897470475,0.04586476043014432
PU-F,0.4,0.0,395,10,399.0,0.0,78.3,15.847923102623469,477.3,15.847923102623469,0.18254695811774582,0.00560161873207257,0.035140000000000005,0.004887380575409373,5.08858078350313,0.24951886104575596,0.0,0.0,0.0,0.0,396.0,0.0,0.30651629072681696,0.006229917522974822,0.41203007518796986,0.008819143338610958,0.5313232123851777,0.04028001086759272
PU-F,0.4,0.0,40,10,44.0,0.0,498.0,29.038671533740047,542.0,29.038671533740047,0.20529978537233545,0.010221150796360217,0.12280000000000002,0.007577290632761377,0.49205345860682426,0.02179510544218876,0.0,0.0,0.0,0.0,41.0,0.0,0.3568181818181818,0.021706892093779396,0.39318181818181813,0.01947721232148855,0.7147551476955414,0.017221229900692202
PU-F,0.4,0.0,400,10,404.0,0.0,56.4,13.863781751183346,460.4,13.863781751183348,0.17656805764418096,0.00490461181676715,0.03155,0.0035602512395740958,5.139190391899319,0.25263564137486116,0.0,0.0,0.0,0.0,401.0,0.0,0.30767326732673267,0.0060072579700552456,0.4141089108910891,0.008985826587378643,0.5417964220046997,0.04284189221341738
PU-F,0.4,0.0,405,10,409.0,0.0,58.2,14.879366772667295,467.2,14.879366772667295,0.17897412059246562,0.005261826949273823,0.03540000000000001,0.0038595624392179775,5.195042829413433,0.25787683263119754,0.0,0.0,0.0,0.0,406.0,0.0,0.3097799511002445,0.006344940871769168,0.41613691931540336,0.009460975948447563,0.5453061640262604,0.04622056297797372
PU-F,0.4,0.0,408,1,412.0,0.0,0.0,0.0,412.0,0.0,0.15939182799775153,0.0,0.01429999999999998,0.0,4.644728500046767,0.0,1.0,0.0,0.0,0.0,409.0,0.0,0.3325242718446602,0.0,0.41262135922330095,0.0,0.5490671396255493,0.0
PU-F,0.4,0.0,410,9,414.0,0.0,88.0,22.684429314693663,502.0,22.684429314693663,0.1912514751828793,0.007996868819815402,0.040066666666666646,0.007302263728156875,5.315445615897058,0.28350832559621914,0.0,0.0,0.0,0.0,411.0,0.0,0.3064949006977992,0.006111270819503865,0.41680085882984436,0.011077154634186228,0.5367766072352728,0.053397162980998246
PU-F,0.4,0.0,415,9,419.0,0.0,67.0,24.635678733630755,486.0,24.635678733630755,0.1855838231082695,0.008686884881969496,0.03364444444444444,0.005838714449239061,5.371990287340143,0.2881112286603827,0.0,0.0,0.0,0.0,416.0,0.0,0.30654998674091755,0.006112135015442114,0.4158048263060196,0.011213923380792294,0.5350517051087486,0.0647323151777105
PU-F,0.4,0.0,416,1,420.0,0.0,0.0,0.0,420.0,0.0,0.1622424612287432,0.0,0.025599999999999956,0.0,4.522566250001546,0.0,1.0,0.0,0.0,0.0,417.0,0.0,0.3047619047619048,0.0,0.42142857142857143,0.0,0.4919857680797577,0.0
PU-F,0.4,0.0,420,8,424.0,0.0,62.875,13.58102339400722,486.875,13.58102339400722,0.1859517542688991,0.004798765269924842,0.031812499999999994,0.0031834638311571506,5.535195427379222,0.30734920086168904,0.0,0.0,0.0,0.0,421.0,0.0,0.3074882075471698,0.006669887986745661,0.41568396226415094,0.012557321020784678,0.5567673426121473,0.0677747288841857
PU-F,0.4,0.0,425,8,429.0,0.0,53.625,17.750188630788443,482.625,17.750188630788443,0.18443382556870347,0.006260005635291328,0.030562500000000006,0.005409216258915354,5.588577057373186,0.31137263521048464,0.0,0.0,0.0,0.0,426.0,0.0,0.30623543123543123,0.006397946282442311,0.4149184149184149,0.012622206201374601,0.5455082021653652,0.06590565407359095
PU-F,0.4,0.0,430,8,434.0,0.0,68.125,16.790130498088963,502.125,16.790130498088963,0.19133049616357312,0.00592064127187732,0.03172499999999999,0.005245125287894875,5.642743870004779,0.31584879112871783,0.0,0.0,0.0,0.0,431.0,0.0,0.30731566820276496,0.0066743261671984265,0.415610599078341,0.013200009449497192,0.5431096497923136,0.07167928436232616
PU-F,0.4,0.0,435,8,439.0,0.0,47.5,15.011900041538473,486.5,15.011900041538473,0.18581415170774562,0.005305293200892765,0.031337500000000004,0.003192901585660652,5.699056677127373,0.32005980335195106,0.0,0.0,0.0,0.0,436.0,0.0,0.30723234624145784,0.0061551231248189705,0.4174259681093394,0.013126216333625677,0.559095598757267,0.06557949122071205
PU-F,0.4,0.0,440,8,444.0,0.0,59.5,21.473405478804306,503.5,21.473405478804306,0.19179617024201434,0.007565917085833143,0.033725000000000005,0.007112558059014856,5.748652172260336,0.32338187169772764,0.0,0.0,0.0,0.0,441.0,0.0,0.3074324324324324,0.005789270983090922,0.41807432432432434,0.012611589146514866,0.5603253673762083,0.06889983482349557
PU-F,0.4,0.0,442,1,446.0,0.0,0.0,0.0,446.0,0.0,0.17148905905196443,0.0,0.025000000000000022,0.0,5.8294630000018515,0.0,1.0,0.0,0.0,0.0,443.0,0.0,0.31614349775784756,0.0,0.452914798206278,0.0,0.6466699242591858,0.0
PU-F,0.4,0.0,443,1,447.0,0.0,0.0,0.0,447.0,0.0,0.17184416647069156,0.0,0.02310000000000001,0.0,4.6171152500319295,0.0,1.0,0.0,0.0,0.0,444.0,0.0,0.33557046979865773,0.0,0.45861297539149887,0.0,0.6077864170074463,0.0
PU-F,0.4,0.0,445,6,449.0,0.0,55.333333333333336,16.700632057233978,504.3333333333333,16.700632057233978,0.19211939596182978,0.005894477223251653,0.033900000000000007,0.0064228757837384125,5.994085374831532,0.38764081589903154,0.0,0.0,0.0,0.0,446.0,0.0,0.3040089086859688,0.004698223409739192,0.40682999257609503,0.01243587183784908,0.5266589199503263,0.08276141267399663
PU-F,0.4,0.0,45,10,49.0,0.0,464.8,18.307739711207752,513.8,18.307739711207752,0.19543496653204784,0.006449124850431443,0.11729,0.006931016439808003,0.5540487961028703,0.026926865363069197,0.0,0.0,0.0,0.0,46.0,0.0,0.3428571428571428,0.022106226951390365,0.3857142857142857,0.021393449242879437,0.7004689693450927,0.020401597867531755
PU-F,0.4,0.0,450,6,454.0,0.0,68.16666666666667,20.05894092695602,522.1666666666666,20.05894092695602,0.1984010155623158,0.0070698399686117035,0.03586666666666668,0.007043562861065255,6.045568055667293,0.39031341465356817,0.0,0.0,0.0,0.0,451.0,0.0,0.3054331864904552,0.004243225631952979,0.408590308370044,0.012127879450568698,0.514025591313839,0.09688428049110104
PU-F,0.4,0.0,455,6,459.0,0.0,52.166666666666664,14.09353673773116,511.1666666666667,14.09353673773116,0.1945377842639573,0.004975005493383777,0.029833333333333323,0.005338955370149157,6.1045930071656285,0.39368818887224827,0.0,0.0,0.0,0.0,456.0,0.0,0.30573710965867834,0.0039643700984622185,0.4099491648511257,0.012495354806253382,0.5210592349370321,0.09893012533052956
PU-F,0.4,0.0,460,6,464.0,0.0,50.5,20.621590627301284,514.5,20.621590627301284,0.19569679536895515,0.007255367233467041,0.03471666666666664,0.004197413224567927,6.157311527989805,0.3998931903873467,0.0,0.0,0.0,0.0,461.0,0.0,0.3060344827586207,0.003475111098404544,0.41199712643678166,0.01248533457312328,0.520924319823583,0.09715963610268415
PU-F,0.4,0.0,465,6,469.0,0.0,54.666666666666664,23.188598731081427,523.6666666666666,23.188598731081427,0.19891932920048325,0.008167511693603151,0.03683333333333333,0.008463004457309733,6.21288749333083,0.410086402516806,0.16666666666666666,0.16666666666666669,0.0,0.0,466.0,0.0,0.30383795309168443,0.0032916947198036797,0.4118692253020611,0.012352228660829849,0.5243005802234014,0.09741806442280988
PU-F,0.4,0.0,470,5,474.0,0.0,70.6,24.557279979672014,544.6,24.557279979672014,0.20629520697984843,0.008640051431838918,0.03635999999999997,0.005567099783549781,6.4549610001966355,0.44777688878636973,0.0,0.0,0.0,0.0,471.0,0.0,0.3037974683544304,0.0045248123606597525,0.41054852320675106,0.012946781428325959,0.6168073296546936,0.07848283750074768
PU-F,0.4,0.0,475,5,479.0,0.0,44.0,19.125898671696447,523.0,19.125898671696447,0.19870403894456104,0.006731571667376018,0.026939999999999985,0.004389715252724264,6.511178175394889,0.4548021956321969,0.0,0.0,0.0,0.0,476.0,0.0,0.3014613778705636,0.004154436063075656,0.41210855949895614,0.011765346808856261,0.6081866800785065,0.07906023038239193
PU-F,0.4,0.0,480,5,484.0,0.0,40.0,14.969969939849577,524.0,14.969969939849577,0.1990651840576902,0.005272448669102148,0.03253999999999999,0.003293417677732352,6.560935200192034,0.457314605262109,0.0,0.0,0.0,0.0,481.0,0.0,0.30247933884297523,0.004059273286030681,0.4152892561983471,0.012065125058393744,0.6214862167835236,0.06936792113364859
PU-F,0.4,0.0,485,5,489.0,0.0,27.2,13.654303350958626,516.2,13.654303350958626,0.1963178082369268,0.004808576166731395,0.02407999999999999,0.002951338679311474,6.619882441801019,0.45787673289086345,0.0,0.0,0.0,0.0,486.0,0.0,0.30184049079754605,0.004690120630339346,0.4151329243353783,0.012201581914254639,0.6379410862922669,0.0704395817151606
PU-F,0.4,0.0,490,5,494.0,0.0,64.4,22.204954402114854,558.4,22.204954402114858,0.21115513724507765,0.007786742775514231,0.043600000000000014,0.007262644146590145,6.698989833809901,0.4741424147007841,0.0,0.0,0.0,0.0,491.0,0.0,0.3020242914979757,0.00436045733371215,0.41578947368421054,0.012323264174270787,0.6380334913730621,0.07805203306741755
PU-F,0.4,0.0,491,1,495.0,0.0,0.0,0.0,495.0,0.0,0.18884600239107385,0.0,0.030100000000000016,0.0,5.6241497920127586,0.0,1.0,0.0,0.0,0.0,492.0,0.0,0.28888888888888886,0.0,0.4080808080808081,0.0,0.368094801902771,0.0
PU-F,0.4,0.0,495,4,499.0,0.0,47.75,12.618603990405067,546.75,12.618603990405067,0.20708110068517271,0.004438396851550001,0.032399999999999984,0.007535029307618299,7.041421479487326,0.5099254976026529,0.0,0.0,0.0,0.0,496.0,0.0,0.30410821643286573,0.0038699499753695496,0.41733466933867736,0.014757606285982213,0.7074787020683289,0.03726462963436421
PU-F,0.4,0.0,5,10,9.0,0.0,444.9,31.49583746747779,453.9,31.49583746747779,0.17412715139216745,0.011162474962833138,0.10107000000000002,0.009578738608675646,0.09820292089134455,0.006208554575086837,0.0,0.0,0.0,0.0,6.0,0.0,0.2333333333333333,0.030765273566363233,0.3,0.037221761559707,0.6131364107131958,0.01736249686841807
PU-F,0.4,0.0,50,10,54.0,0.0,470.3,27.002489597154636,524.3,27.002489597154636,0.19907518601394258,0.009541743332401867,0.11542999999999999,0.007322917603129385,0.6338388793985359,0.032374924625773814,0.0,0.0,0.0,0.0,51.0,0.0,0.34259259259259256,0.02548867015069454,0.3833333333333333,0.02500571493892481,0.7120809972286224,0.0167701357594242
PU-F,0.4,0.0,500,4,504.0,0.0,44.75,17.216150363345847,548.75,17.216150363345847,0.20777823065873235,0.00605417920008055,0.03872500000000001,0.00704714776818727,7.116808937498718,0.5309946319549087,0.0,0.0,0.0,0.0,501.0,0.0,0.3035714285714286,0.00405008224666531,0.41865079365079366,0.014330653888902405,0.690124049782753,0.054433996056526
PU-F,0.4,0.0,505,4,509.0,0.0,58.75,28.43230263860691,567.75,28.43230263860691,0.21443228423595428,0.0099763770763845,0.0408,0.010369345848863067,7.164183426997624,0.5319506683623535,0.0,0.0,0.0,0.0,506.0,0.0,0.3020628683693517,0.0037081701548481115,0.41895874263261296,0.012716501132371568,0.7214239984750748,0.03806073226622303
PU-F,0.4,0.0,509,1,513.0,0.0,0.0,0.0,513.0,0.0,0.19520097953500226,0.0,0.01970000000000005,0.0,6.5282372499932535,0.0,1.0,0.0,0.0,0.0,510.0,0.0,0.3060428849902534,0.0,0.4074074074074074,0.0,0.7367973923683167,0.0
PU-F,0.4,0.0,510,3,514.0,0.0,39.0,15.716233645501712,553.0,15.716233645501712,0.20927838705635318,0.005527717435423212,0.03096666666666666,0.006013965229179305,7.44165363900053,0.6873447820288062,0.0,0.0,0.0,0.0,511.0,0.0,0.29961089494163423,0.0033697486528577424,0.42347600518806744,0.016251574690196714,0.7139272093772888,0.05021367933872777
PU-F,0.4,0.0,515,3,519.0,0.0,42.333333333333336,20.85132556404455,561.3333333333334,20.85132556404455,0.2122011159081012,0.007327837601415304,0.03380000000000002,0.00958488393252626,7.516314847336616,0.7030231702983175,0.0,0.0,0.0,0.0,516.0,0.0,0.2999357739242133,0.002799549738947119,0.42324983943481054,0.015185087241537429,0.7062307198842367,0.06440401075922082
PU-F,0.4,0.0,520,3,524.0,0.0,33.0,22.546248764114473,557.0,22.546248764114473,0.2106767335984235,0.007915342736211847,0.03553333333333334,0.008461153060376059,7.56874197232537,0.7086167531165186,0.0,0.0,0.0,0.0,521.0,0.0,0.2989821882951654,0.002544529262086518,0.4217557251908397,0.013539310848468674,0.7390016317367554,0.0658760131151585
PU-F,0.4,0.0,524,1,528.0,0.0,0.0,0.0,528.0,0.0,0.20048869505990297,0.0,0.01529999999999998,0.0,6.226601583010051,0.0,1.0,0.0,0.0,0.0,525.0,0.0,0.30113636363636365,0.0,0.3958333333333333,0.0,0.6986564993858337,0.0
PU-F,0.4,0.0,525,2,529.0,0.0,50.5,19.499999999999996,579.5,19.499999999999996,0.21858500051894225,0.0068393257970456025,0.040700000000000014,0.0004000000000000114,8.31311422950239,0.29234439550782554,0.0,0.0,0.0,0.0,526.0,0.0,0.29773156899810965,0.0047258979206049045,0.4338374291115312,0.0028355387523629483,0.7171757817268372,0.11492127180099486
PU-F,0.4,0.0,529,1,533.0,0.0,0.0,0.0,533.0,0.0,0.202249675989151,0.0,0.0046000000000000485,0.0,8.657357833988499,0.0,1.0,0.0,0.0,0.0,530.0,0.0,0.300187617260788,0.0,0.4277673545966229,0.0,0.6469821929931641,0.0
